company_id,person_id,company_ticker,company_name,last_name,first_name,middle_name,person_age,person_gender,is_ceo,is_chairman,is_private_firm,company_sector,company_industry,company_cfscore,total_donations,num_contributions,self_funded,total_dem_donations,total_rep_donations,percent_to_dem_donations,total_donations_2002,total_donations_2004,total_donations_2006,total_donations_2008,total_donations_2010,total_donations_2012,donations_to_incumbents,donations_to_open_seats,donations_to_challengers,donations_to_winners,donations_to_losers
4925302766,180440,CMC,Commercial Metals,best,rhys,j,65.0,M,0,0,0,Basic Materials,50,0.478003253,41950.0,68.0,0.0,8250.0,16150.0,0.338,2750.0,4200.0,5500.0,7850.0,8250.0,6750.0,17350.0,5250.0,2050.0,11850.0,2750.0
2648852397,659577,CMC,Commercial Metals,neary,robert,d,78.0,M,0,0,0,Basic Materials,50,0.693873227,36350.0,28.0,0.0,3500.0,30550.0,0.103,0.0,0.0,900.0,7100.0,2500.0,0.0,1500.0,9850.0,6200.0,500.0,5450.0
-1,249609,CMC,Commercial Metals,kelson,richard,,66.0,M,0,0,0,Basic Materials,50,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,309218,CMC,Commercial Metals,raiss,sarah,,54.0,F,0,0,0,Basic Materials,50,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,561551,CMC,Commercial Metals,womack,robert,,74.0,M,0,0,0,Basic Materials,50,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,675534,CMC,Commercial Metals,Smith,j,,63.0,M,0,0,0,Basic Materials,50,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,212658010,CMC,Commercial Metals,winkler,joe,,,M,0,0,0,Basic Materials,50,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621035272,173347,CMCSA,Comcast Corp,Roberts,brian,L,52.0,M,1,1,0,Services,21,-0.350382523,557115.0,151.0,0.0,283650.0,93150.0,0.753,42300.0,89200.0,79700.0,76950.0,109400.0,86800.0,130850.0,19800.0,5000.0,99200.0,27400.0
2914968826,173343,CMCSA,Comcast Corp,Roberts,ralph,J,92.0,M,0,0,0,Services,21,-0.419074147,641460.0,211.0,0.0,309610.0,92250.0,0.77,52500.0,113070.0,73830.0,130550.0,70400.0,87700.0,145400.0,18950.0,11160.0,96650.0,32400.0
2504782119,560407,CMCSA,Comcast Corp,Cook,j,Michael,69.0,M,0,0,0,Services,21,0.263977296,89280.0,53.0,0.0,17750.0,58990.0,0.231,2000.0,8000.0,2100.0,2100.0,1000.0,0.0,27850.0,5100.0,9500.0,13550.0,8700.0
53284168252,545313,CMCSA,Comcast Corp,Rodin,judith,,67.0,F,0,0,0,Services,21,-0.629281149,4000.0,7.0,0.0,3500.0,500.0,0.875,1500.0,2500.0,0.0,0.0,0.0,0.0,2000.0,1000.0,500.0,2500.0,0.0
2547795183,867295,CMCSA,Comcast Corp,Collins,joseph,J,67.0,M,0,0,0,Services,21,0.213924415,68250.0,42.0,0.0,13500.0,28750.0,0.32,10000.0,2000.0,0.0,1000.0,0.0,0.0,23000.0,4000.0,4000.0,12500.0,7500.0
4618033003,170472,CMCSA,Comcast Corp,Hassell,gerald,L,60.0,M,0,0,0,Services,21,0.113949283,214750.0,42.0,0.0,33150.0,40600.0,0.449,17000.0,14000.0,19000.0,24550.0,15900.0,105300.0,21900.0,8550.0,52500.0,11750.0,6150.0
5754635584,560336,CMCSA,Comcast Corp,Bonovitz,sheldon,M,74.0,M,0,0,0,Services,21,-0.575365044,494102.25,123.0,0.0,370999.47,75701.8,0.831,66701.27,43500.0,83900.98,113800.0,78950.0,79750.0,73500.0,27300.0,17250.0,51800.0,11300.0
5643893556,271187,CMCSA,Comcast Corp,Bacon,kenneth,J,57.0,M,0,0,0,Services,21,-0.608245534,67939.27,66.0,0.0,37225.0,6687.0,0.848,9500.0,3000.0,11000.0,26927.27,3450.0,0.0,17562.0,16150.0,7500.0,13012.0,8300.0
4630040514,25228224,CMCSA,Comcast Corp,Honickman,jeffrey,A,55.0,M,0,0,0,Services,21,-0.470144803,511300.0,76.0,0.0,265600.0,55000.0,0.828,18000.0,29500.0,31900.0,48250.0,194050.0,143900.0,98750.0,24950.0,7200.0,56650.0,24550.0
27816026929,5490836,CMCSA,Comcast Corp,Mestre,eduardo,G,63.0,M,0,0,0,Services,21,,66450.0,43.0,0.0,0.0,0.0,,2000.0,0.0,0.0,11150.0,9300.0,2000.0,20400.0,8800.0,8750.0,22650.0,6000.0
2464753143,1100006,CMCSA,Comcast Corp,Rodgers,johnathan,A,66.0,M,0,0,0,Services,21,-0.663891181,62120.0,31.0,0.0,20620.0,5000.0,0.805,1750.0,6000.0,8600.0,11400.0,15500.0,15500.0,11370.0,7400.0,3500.0,8750.0,3100.0
4656059199,547068,CMI,Cummins Inc,linebarger,n,thomas,49.0,M,1,1,0,Capital Goods,54,0.418221809,8500.0,6.0,0.0,1000.0,2500.0,0.286,5500.0,500.0,500.0,0.0,0.0,2000.0,4000.0,0.0,0.0,0.0,2000.0
3177140530,22071559,CMI,Cummins Inc,watkins,john,d,51.0,M,0,0,0,Capital Goods,54,0.512735591,19750.0,10.0,0.0,2500.0,8750.0,0.222,0.0,0.0,8500.0,6750.0,1000.0,3500.0,2250.0,3000.0,3500.0,2500.0,0.0
4750167067,650357,CMI,Cummins Inc,miller,william,i,55.0,M,0,0,0,Capital Goods,54,0.402106718,64100.0,59.0,0.0,20600.0,41500.0,0.332,6200.0,9200.0,18100.0,4500.0,5000.0,0.0,22350.0,4000.0,3250.0,10000.0,7100.0
53751296547,1091249,CMI,Cummins Inc,herman,alexis,m,64.0,F,0,0,0,Capital Goods,54,-0.839956439,113925.0,129.0,0.0,97575.0,4850.0,0.953,17950.0,11300.0,19150.0,21700.0,18925.0,19550.0,36250.0,27800.0,7000.0,34750.0,14450.0
53952997332,1089846,CMI,Cummins Inc,nelson,georgia,ricci,62.0,F,0,0,0,Capital Goods,54,0.609999251,16610.0,4.0,0.0,0.0,3500.0,0.0,4130.0,4000.0,5300.0,0.0,0.0,0.0,1000.0,2000.0,5000.0,0.0,2000.0
3362180364,9296741,CMI,Cummins Inc,herdman,robert,k,63.0,M,0,0,0,Capital Goods,54,-0.451509961,8300.0,6.0,0.0,2500.0,1000.0,0.714,1500.0,500.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,500.0,0.0
3917718655,49610632,CMI,Cummins Inc,bernhard,robert,j,59.0,M,0,0,0,Capital Goods,54,-0.535180711,459333.67,330.0,12.5,256093.33,49200.0,0.839,36550.0,80650.0,41000.0,14325.0,7196.0,2000.17,69108.34,26766.66,35361.67,57760.01,40726.66
2560813539,526821,CMI,Cummins Inc,ware,carl,,68.0,M,0,0,0,Capital Goods,54,-0.424814577,70181.0,67.0,0.0,45000.0,500.0,0.989,17750.0,11500.0,5250.0,3800.0,2900.0,2500.0,11900.0,8100.0,4500.0,10900.0,3800.0
4123346115,8424555,CMI,Cummins Inc,dobbs,stephen,b,55.0,M,0,0,0,Capital Goods,54,0.805148127,58730.7,16.0,0.0,2000.0,11500.0,0.148,2000.0,3500.0,12000.0,14500.0,14000.0,11000.0,7500.0,1500.0,0.0,6000.0,0.0
-1,2118676,CMI,Cummins Inc,demers,david,,56.0,M,0,0,0,Capital Goods,54,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,9405732,CMI,Cummins Inc,singh,harsimran,,,F,0,0,0,Capital Goods,54,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,82739552,CMI,Cummins Inc,chang-diaz,franklin,,62.0,M,0,0,0,Capital Goods,54,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323651621,652553,CMS,Cms Energy,russell,john,g,54.0,M,1,0,0,Utilities,34,0.175937335,53416.35,46.0,0.0,12700.0,11950.0,0.515,1976.7,2670.08,4501.64,8303.82,11363.07,20976.04,10500.0,1750.0,2250.0,9500.0,2750.0
4634042509,283362,CMS,Cms Energy,webb,thomas,j,59.0,M,0,0,0,Utilities,34,0.212738079,23263.79,11.0,0.0,3500.0,6075.0,0.366,0.0,283.29,3264.14,2232.62,7905.74,8171.8,2750.0,500.0,0.0,2000.0,0.0
4636046116,10868358,CMS,Cms Energy,brunner,james,e,59.0,M,0,0,0,Utilities,34,0.361218721,16063.42,24.0,0.0,2950.0,2175.0,0.576,100.0,450.0,312.68,2154.96,2554.54,9491.24,3500.0,0.0,0.0,2400.0,900.0
3784637320,257726,CMS,Cms Energy,joos,david,w,59.0,M,0,1,0,Utilities,34,0.641464007,47746.2,45.0,0.0,7800.0,23100.0,0.252,4569.04,6663.5,4146.74,6987.6,15504.32,1500.0,8000.0,1800.0,1250.0,4500.0,4300.0
4518922327,156366,CMS,Cms Energy,way,kenneth,l,72.0,M,0,0,0,Utilities,34,0.647877186,165837.0,132.0,0.0,18600.0,98850.0,0.158,22832.0,9350.0,10350.0,5900.0,1600.0,12250.0,30000.0,12250.0,22725.0,25850.0,20300.0
5764574409,402995,CMS,Cms Energy,yasinsky,john,b,72.0,M,0,0,0,Utilities,34,0.368450302,21775.0,19.0,0.0,2400.0,5875.0,0.29,0.0,0.0,500.0,500.0,200.0,0.0,3500.0,1500.0,1200.0,3000.0,1200.0
4020279182,598089,CMS,Cms Energy,monahan,michael,t,73.0,M,0,0,0,Utilities,34,0.919523272,68300.66,50.0,0.0,0.0,41950.0,0.0,14500.0,250.0,1000.0,1000.0,1750.0,21000.0,8500.0,3250.0,15200.0,4500.0,5950.0
3320161554,559863,CMS,Cms Energy,lochner,philip,r,69.0,M,0,0,0,Utilities,34,0.344466544,6910.0,13.0,0.0,2125.0,2785.0,0.433,450.0,450.0,0.0,1285.0,0.0,0.0,1500.0,250.0,1250.0,0.0,0.0
55734317182,9608231,CMS,Cms Energy,ayres,merribel,s,60.0,F,0,0,0,Utilities,34,-0.445734657,69960.0,140.0,0.0,46360.0,9050.0,0.837,5050.0,4210.0,2100.0,13350.0,16350.0,4750.0,40000.0,7200.0,2410.0,27250.0,6550.0
2685867089,11145838,CMS,Cms Energy,gabrys,richard,m,70.0,M,0,0,0,Utilities,34,0.786926786,79910.66,80.0,0.0,2250.0,55860.0,0.039,12000.0,18900.0,6150.0,4050.0,4700.0,1000.0,17335.0,7550.0,15950.0,15835.0,16750.0
2230625198,634723,CMS,Cms Energy,barfield,jon,e,60.0,M,0,0,0,Utilities,34,-0.511314279,160853.0,56.0,0.0,42599.0,8900.0,0.827,2800.0,3000.0,23500.0,,4400.0,,31157.0,5900.0,3500.0,10800.0,3300.0
2517788885,2004380,CMS,Cms Energy,ewing,stephen,e,68.0,M,0,0,0,Utilities,34,0.357402845,46058.36,28.0,0.0,9350.0,15800.0,0.372,10523.7,15328.78,11605.88,0.0,500.0,0.0,11600.0,2500.0,1500.0,8200.0,4400.0
5744308212,1469742,CNC,Centene Corp,neidorff,michael,f,69.0,M,1,1,0,Healthcare,41,0.18538669,517375.0,110.0,0.0,231025.0,175150.0,0.569,250.0,11500.0,72200.0,95500.0,80400.0,243900.0,178050.0,38800.0,13425.0,49200.0,44850.0
2752915077,1496792,CNC,Centene Corp,ayala,orlando,,55.0,M,0,0,0,Healthcare,41,0.87865744,22750.0,3.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,750.0,2500.0,0.0,500.0,2500.0
4172387961,1469734,CNC,Centene Corp,ditmore,robert,k,78.0,M,0,0,0,Healthcare,41,0.953621069,70500.0,39.0,0.0,2000.0,11600.0,0.147,0.0,4750.0,5600.0,13000.0,19600.0,22550.0,2700.0,8700.0,4900.0,1700.0,7950.0
5744290716,156316,CNC,Centene Corp,steward,david,l,60.0,M,0,0,0,Healthcare,41,-0.030085602,1108331.21,223.0,0.0,426375.0,320706.21,0.571,3350.0,13350.0,35200.0,259406.21,239150.0,500550.0,233850.0,132806.21,105100.0,124950.0,75200.0
4283465532,1202530,CNC,Centene Corp,roberts,john,r,70.0,M,0,0,0,Healthcare,41,0.480853406,112152.0,32.0,0.0,14720.0,39237.0,0.273,0.0,4000.0,15000.0,34850.0,21000.0,16100.0,9420.0,14500.0,5487.0,6407.0,1000.0
3822464651,20648042,CNC,Centene Corp,gephardt,richard,a,71.0,M,0,0,0,Healthcare,41,-0.790760265,417450.0,170.0,0.0,327700.0,0.0,1.0,16000.0,0.0,29200.0,45700.0,134700.0,187250.0,119550.0,18700.0,18200.0,104150.0,28400.0
5643906870,9755702,CNC,Centene Corp,thompson,tommy,g,71.0,M,0,0,0,Healthcare,41,1.080931374,664990.0,194.0,621217.0,350.0,90842.0,0.004,800.0,250.0,8525.0,6200.0,19498.0,8500.0,9225.0,629167.0,1548.0,9150.0,587923.0
4927313661,652394,CNC,Centene Corp,eppinger,frederick,h,53.0,M,0,0,0,Healthcare,41,-0.305907254,55094.33,69.0,0.0,16700.0,10688.0,0.61,926.33,3280.0,8400.0,11100.0,10350.0,16038.0,6188.0,8300.0,500.0,2750.0,6438.0
54626038936,211358,CNC,Centene Corp,joseph,pamela,a,53.0,F,0,0,0,Healthcare,41,-0.718561272,21135.0,5.0,0.0,5000.0,750.0,0.87,0.0,0.0,0.0,1030.0,2950.0,16105.0,1500.0,0.0,5000.0,1250.0,5250.0
4619035139,279531,CNP,Centerpoint Energy,mcclanahan,david,m,62.0,M,1,0,0,Utilities,34,0.918565125,104965.0,68.0,0.0,5000.0,34625.0,0.126,3110.0,7455.0,15460.0,19020.0,20480.0,26340.0,15500.0,3500.0,5000.0,12000.0,5750.0
4087305092,593410,CNP,Centerpoint Energy,carroll,milton,,61.0,M,0,1,0,Utilities,34,-0.432628817,30400.0,23.0,0.0,19900.0,3000.0,0.869,0.0,2000.0,6100.0,5300.0,4500.0,2000.0,10000.0,7400.0,0.0,11000.0,4100.0
3182119294,22286012,CNP,Centerpoint Energy,wareing,peter,s,61.0,M,0,0,0,Utilities,34,1.019089494,589200.0,385.0,43764.0,9600.0,386767.0,0.024,33300.0,16600.0,41050.0,41699.0,68115.0,204842.0,85049.0,81264.0,98450.0,69966.0,94697.0
2287641954,196126,CNP,Centerpoint Energy,campbell,donald,r,72.0,M,0,0,0,Utilities,34,0.043862943,2550.0,6.0,0.0,1500.0,525.0,0.741,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,500.0,525.0,1000.0,500.0
54174384300,67082,CNP,Centerpoint Energy,rheney,susan,o,52.0,F,0,0,0,Utilities,34,,1500.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,500.0,1000.0,0.0,0.0,0.0,0.0,0.0
4672068213,593414,CNP,Centerpoint Energy,crosswell,o,holcombe,71.0,M,0,0,0,Utilities,34,0.590470536,182724.0,223.0,0.0,73974.0,105100.0,0.413,4600.0,5750.0,2650.0,12500.0,8250.0,6100.0,64650.0,30754.0,26120.0,58550.0,32004.0
54118331721,13356147,CNP,Centerpoint Energy,longoria,janiece,m,59.0,F,0,0,0,Utilities,34,0.738628843,68107.0,53.0,0.0,6457.0,50350.0,0.114,1800.0,3000.0,1750.0,7007.0,30500.0,22800.0,5000.0,2000.0,4357.0,4500.0,2257.0
4179400693,751170,CNP,Centerpoint,johnson,michael,p,64.0,M,0,0,0,Utilities,34,-0.072309152,65727.34,28.0,0.0,12500.0,5300.0,0.702,2841.5,5332.98,5746.71,16006.15,10500.0,23750.0,4000.0,5600.0,0.0,3000.0,2000.0
4645045913,358845,CNP,Centerpoint Energy,walker,r,a,55.0,M,0,0,0,Utilities,34,1.129269169,24550.0,4.0,0.0,0.0,4500.0,0.0,500.0,0.0,2000.0,3900.0,9650.0,8500.0,0.0,500.0,0.0,0.0,500.0
4024274112,2455408,CNW,Con-Way Inc,stotlar,douglas,w,51.0,M,1,0,0,Transportation,96,0.490557477,38972.0,6.0,0.0,0.0,500.0,0.0,2690.0,2200.0,3200.0,5150.0,9644.0,16088.0,500.0,0.0,5000.0,500.0,0.0
2323657750,561753,CNW,Con-Way Inc,kennedy,w,keith,68.0,M,0,1,0,Transportation,96,-0.398716959,58997.0,13.0,0.0,10950.0,5400.0,0.67,0.0,7750.0,0.0,11900.0,7800.0,10000.0,8800.0,5600.0,4900.0,2800.0,4400.0
3723259539,65997,CNW,Con-Way Inc,jaunich,robert,,,M,0,0,0,Transportation,96,0.740202461,7150.0,5.0,0.0,0.0,7150.0,0.0,0.0,3500.0,250.0,0.0,2400.0,0.0,1500.0,1250.0,4400.0,0.0,4650.0
2793924343,562046,CNW,Con-Way Inc,schroeder,william,j,67.0,M,0,0,0,Transportation,96,0.594386206,3000.0,8.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,700.0,800.0,0.0,0.0,2200.0,0.0,1200.0
2946996099,191838,CNW,Con-Way Inc,corbin,william,r,70.0,M,0,0,0,Transportation,96,0.844419129,14980.0,6.0,0.0,0.0,2500.0,0.0,0.0,1340.0,2590.0,0.0,0.0,500.0,1500.0,1000.0,0.0,0.0,1000.0
2373683258,542003,CNW,Con-Way Inc,murray,michael,j,67.0,M,0,0,0,Transportation,96,0.017308583,37050.0,23.0,0.0,6450.0,13550.0,0.322,1250.0,8000.0,200.0,3300.0,0.0,0.0,8250.0,5800.0,1500.0,3750.0,1500.0
5000836436,204914,CNW,Con-Way Inc,stott,peter,w,67.0,M,0,0,0,Transportation,96,0.603207344,683061.84,203.0,0.0,30100.0,470661.84,0.06,41950.0,71700.0,110024.84,118300.0,67900.0,202750.0,78450.0,37137.0,163300.0,41687.0,64800.0
3164113069,971099,CNW,Con-Way Inc,anton,john,j,69.0,M,0,0,0,Transportation,96,0.940907843,1000.0,1.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
52327672196,113627222,CNW,Con-Way Inc,perez,edith,r,57.0,F,0,0,0,Transportation,96,-0.900383154,7220.0,15.0,0.0,6220.0,0.0,1.0,500.0,0.0,1750.0,0.0,0.0,0.0,500.0,0.0,4470.0,1000.0,2970.0
-1,567588,CNW,Con-Way Inc,pope,john,,62.0,M,0,0,0,Transportation,96,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5724177439,399121,CNX,Consol Energy,harvey,j,brett,62.0,M,1,1,0,Energy,18,0.329948884,408600.0,146.0,0.0,61400.0,131200.0,0.319,14300.0,44400.0,35300.0,96300.0,62500.0,143900.0,58800.0,15400.0,61200.0,52800.0,5000.0
2468756598,399119,CNX,Consol Energy,whitmire,john,l,71.0,M,0,0,0,Energy,18,0.962733256,250.0,1.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
4447915264,640200,CNX,Consol Energy,altmeyer,james,e,73.0,M,0,0,0,Energy,18,0.668872925,34925.0,71.0,0.0,7000.0,22925.0,0.234,3050.0,2825.0,6600.0,8100.0,2550.0,3000.0,8675.0,7250.0,2850.0,10200.0,2850.0
4020279832,548951,CNX,Consol Energy,williams,joseph,t,74.0,M,0,0,0,Energy,18,1.123637604,8990.0,6.0,0.0,0.0,1990.0,0.0,0.0,0.0,1000.0,2100.0,1000.0,4000.0,1250.0,100.0,0.0,1250.0,0.0
4074303383,659217,CNX,Consol Energy,powell,william,p,56.0,M,0,0,0,Energy,18,0.857001489,14500.0,4.0,0.0,0.0,5000.0,0.0,0.0,3000.0,0.0,3500.0,2500.0,3500.0,0.0,5000.0,0.0,1000.0,2000.0
4874249914,291878,CNX,Consol Energy,davis,william,e,69.0,M,0,0,0,Energy,18,0.264692042,26535.0,24.0,0.0,2275.0,12075.0,0.159,11500.0,400.0,0.0,2250.0,2350.0,2000.0,2550.0,2000.0,500.0,2050.0,2000.0
53787766593,262427,CNX,Consol Energy,hammick,patricia,a,65.0,F,0,0,0,Energy,18,0.498955191,400.0,2.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,200.0
4065304385,6328269,CNX,Consol Energy,hardesty,david,c,66.0,M,0,0,0,Energy,18,-0.528725842,19050.0,16.0,0.0,12550.0,0.0,1.0,0.0,0.0,500.0,3250.0,2000.0,5500.0,6300.0,0.0,2250.0,5500.0,1750.0
4189403768,314890,CNX,Consol Energy,mills,john,t,64.0,M,0,0,0,Energy,18,0.548258131,29225.0,33.0,0.0,2250.0,8650.0,0.206,4200.0,4675.0,250.0,4000.0,2000.0,7100.0,6950.0,2250.0,6350.0,5850.0,2250.0
-1,788492,CNX,Consol Energy,baxter,philip,,63.0,M,0,0,0,Energy,18,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,1276373,CNX,Consol Energy,gupta,raj,,69.0,M,0,0,0,Energy,18,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105317239,336243,COF,Capital One Financial Corp,fairbank,richard,d,61.0,M,1,1,0,Financial,85,0.337966441,145250.0,32.0,0.0,21200.0,35300.0,0.375,13000.0,14000.0,30000.0,17200.0,25800.0,25000.0,30800.0,14200.0,5000.0,27100.0,9000.0
2424740837,509526,COF,Capital One Financial Corp,raskind,peter,e,56.0,M,0,0,0,Financial,85,0.282292891,49800.0,29.0,0.0,14800.0,19500.0,0.431,4500.0,4000.0,10000.0,9500.0,6800.0,9000.0,8000.0,6800.0,2500.0,7500.0,5300.0
3145072060,663259,COF,Capital One Financial Corp,dietz,w,ronald,69.0,M,0,0,0,Financial,85,,600.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618031039,661303,COF,Capital One Financial Corp,hay,lewis,,56.0,M,0,0,0,Financial,85,0.320339093,355344.12,56.0,0.0,32600.0,147850.0,0.181,10586.86,12874.64,25724.9,120139.16,40071.12,127472.5,46950.0,43800.0,34800.0,24500.0,11900.0
4633042268,552189,COF,Capital One Financial Corp,shattuck,mayo,a,57.0,M,0,0,0,Financial,85,-0.183654087,338788.56,54.0,0.0,43400.0,86600.0,0.334,14100.0,24000.0,33200.0,58800.0,111395.56,86300.0,19600.0,18000.0,9100.0,15600.0,7300.0
54160378959,640995,COF,Capital One Financial Corp,hackett,ann,fritz,58.0,F,0,0,0,Financial,85,-1.180977117,50250.0,1.0,0.0,250.0,0.0,1.0,0.0,0.0,10000.0,10000.0,15000.0,10250.0,0.0,0.0,0.0,0.0,0.0
4134335097,160188,COF,Capital One Financial Corp,gross,patrick,w,67.0,M,0,0,0,Financial,85,0.403645448,65350.0,13.0,0.0,3250.0,8600.0,0.274,1000.0,10000.0,18500.0,9600.0,10000.0,10000.0,5000.0,2300.0,2300.0,3000.0,2000.0
2521785870,266148,COF,Capital One Financial Corp,leroy,pierre,e,63.0,M,0,0,0,Financial,85,1.026940926,50581.06,12.0,0.0,0.0,8250.0,0.0,3706.32,3595.64,6529.1,5000.0,10000.0,10000.0,1000.0,1750.0,4500.0,1000.0,4250.0
4645044908,176450,COF,Capital One Financial Corp,warner,bradford,h,60.0,M,0,0,0,Financial,85,0.063299045,65650.0,39.0,0.0,7000.0,16950.0,0.292,1000.0,3500.0,1500.0,10250.0,13000.0,25700.0,7250.0,4000.0,11600.0,4500.0,1000.0
4924294618,653020,COL,Rockwell Collins Inc,jones,clayton,m,62.0,M,1,1,0,Capital Goods,3,0.181303915,30797.0,12.0,0.0,1697.0,2350.0,0.419,1125.0,3850.0,3250.0,4072.0,4500.0,13250.0,2447.0,250.0,0.0,1947.0,500.0
4739155791,615657,COL,Rockwell Collins Inc,beall,donald,r,72.0,M,0,0,0,Capital Goods,3,0.845067899,475050.0,129.0,0.0,3950.0,284300.0,0.014,17000.0,66700.0,75750.0,70500.0,83450.0,97100.0,20300.0,31850.0,46300.0,17050.0,25500.0
2596833441,174943,COL,Rockwell Collins Inc,carbone,anthony,j,70.0,M,0,0,0,Capital Goods,3,0.97178041,19400.99,29.0,0.0,500.0,17900.0,0.027,1700.0,3883.33,750.0,0.0,1000.0,0.0,3750.0,2500.0,4180.0,1750.0,2250.0
2304656915,330172,COL,Rockwell Collins Inc,lilley,david,,65.0,M,0,0,0,Capital Goods,3,0.502974607,4300.0,2.0,0.0,300.0,2000.0,0.13,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0
4927308284,23553438,COL,Rockwell Collins Inc,turner,jeffrey,l,60.0,M,0,0,0,Capital Goods,3,1.163219931,67895.34,34.0,0.0,2000.0,44200.0,0.043,2872.31,4030.73,11892.3,11900.0,20700.0,15500.0,34800.0,15200.0,0.0,40600.0,0.0
-1,552203,COL,Rockwell Collins Inc,policano,andrew,,62.0,M,0,0,0,Capital Goods,3,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,736747,COL,Rockwell Collins Inc,davis,chris,,61.0,F,0,0,0,Capital Goods,3,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,988739,COL,Rockwell Collins Inc,shavers,chery,,58.0,F,0,0,0,Capital Goods,3,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,22433164,COL,Rockwell Collins Inc,eberhart,ralph,,65.0,M,0,0,0,Capital Goods,3,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4020284710,8047740,COP,Conocophillips,lance,ryan,m,50.0,M,1,1,0,Energy,64,0.655426547,109865.0,16.0,0.0,200.0,1500.0,0.118,0.0,1450.0,300.0,1750.0,1800.0,81405.0,17700.0,1000.0,40800.0,2500.0,0.0
2643853096,1581901,COP,Conocophillips,copeland,james,e,66.0,M,0,0,0,Energy,64,-0.040561229,54700.0,20.0,0.0,8500.0,11200.0,0.431,6750.0,5500.0,7000.0,4000.0,2000.0,5000.0,8700.0,3000.0,6000.0,4700.0,2500.0
2440748064,1146958,COP,Conocophillips,wade,william,e,69.0,M,0,0,0,Energy,64,0.706502314,20828.0,25.0,0.0,1500.0,6950.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,0.0,5250.0,3050.0,1000.0
27816030777,76982,COP,Conocophillips,reilly,william,kane,72.0,M,0,0,0,Energy,64,-0.026580946,49800.0,41.0,0.0,0.0,0.0,,3500.0,1000.0,7200.0,11200.0,5800.0,8100.0,13800.0,12900.0,7300.0,13500.0,11300.0
2738894534,640474,COP,Conocophillips,armitage,richard,lee,66.0,M,0,0,0,Energy,64,0.771557135,18900.0,31.0,0.0,750.0,15150.0,0.047,0.0,0.0,1000.0,1000.0,1000.0,1000.0,5050.0,6250.0,5000.0,4300.0,1500.0
4217415544,180875,COP,Conocophillips,niblock,robert,a,49.0,M,0,0,0,Energy,64,0.842272243,100450.0,11.0,0.0,0.0,15800.0,0.0,380.0,2490.0,7125.0,28920.0,27305.0,33120.0,6800.0,0.0,8500.0,2500.0,2300.0
